1.40325035465958	1.63028164731543
2.37541376094632	0.333975938253242
-0.694135145752736	1.07506962485449
1.64662999027609	0.591603302507089
1.23907392989424	1.22764059598702
0.0192337777710450	0.549755078399699
0.674805983270737	1.36747399088046
1.25696834990399	1.55452234270336
3.68379770479432	2.28391583723617
3.07707777241366	0.854407348181301
-0.0124152051173909	-0.603766452079954
3.27619259974889	0.370308439497540
1.54405316870958	2.01594574600348
0.952708845107758	0.195883533711811
1.53605717786957	1.72071540230543
0.846275456275169	1.09303735000239
0.906891738837766	2.07752246703920
2.11727320583910	-0.470674999523774
2.05677586735036	0.851726330519387
2.06289431007221	0.0941158860551509
1.50362285020606	3.18100602304702
0.0943848079862217	1.61891417067137
1.53792898849663	2.03422898343746
2.22267646687355	0.206364806509479
1.36667032773384	0.648538314174532
1.77601975743840	0.795647943062359
1.54516385003743	1.82381846341647
0.772419306410488	0.791596050409271
1.22040360032249	1.52615609362246
0.409537897181022	-0.538862224933362
1.66629672381823	0.734612501669175
0.139697419773137	0.382310106132361
0.198347156373976	-0.182792767099401
0.392875979181343	1.38098098817946
-1.20821312149617	1.21148804775292
2.07878521961132	1.02510991168334
1.24389290459215	-0.000258457571079562
0.433803760622723	1.84561920875619
2.02772390507142	1.26263455795248
-0.283637314140274	0.775700477250263
0.923318165435882	1.01716734456372
0.818914718794482	0.803503423775431
1.23940505437413	-0.312659276335092
1.23464394747807	0.785761771303503
0.351340062006658	0.376475116324282
0.977461527852799	0.265595271124523
0.876340735593221	0.132698758251998
1.47078046564654	0.599832168013009
1.81994925177961	-0.501976801912295
1.83195497321080	1.72317206697372
0.352260383508464	1.39004507609159
1.05801931834782	0.984979111268097
0.0894122172884431	0.973921685478638
0.164874443884927	0.401377311576893
0.994863003922489	1.76401396159643
2.14947273121356	0.900086890369199
0.422750564684739	0.464102377159631
1.27853410957004	2.01353932631999
0.830811698296561	0.831421707960562
1.83801710411085	0.558228226959399
0.183201778710823	0.779684801698438
1.02441809812373	0.364055317271550
1.41439526583417	0.159903774067204
1.82545766341065	2.89449976908873
2.15815892162796	2.24162319466551
1.06444834988157	1.23065136942869
-0.118692732978207	0.0571612304859599
0.443273622055107	0.350898977083897
0.203813700010010	0.867599414326412
2.76284291800153	1.59356204622148
0.538298588899829	0.000996684013564453
1.56105758777799	-0.747400366853807
0.855686117058802	-0.0868229696290546
1.66645781906554	1.25013312479935
0.426363072574094	1.29351520332468
-0.0517017270040689	1.33875956419618
-0.0667819438186224	0.902286510140710
1.36614543239496	1.13776682189646
0.866968632535881	0.642885237535695
0.852959884144500	1.64651620866769
2.06448261298191	-0.0212708531530659
1.21868828048814	1.34127216733325
1.14835829009827	0.363467965049756
2.19077431748054	0.748834795776964
0.396650532737840	1.41458750945841
1.52246831188721	1.77931799012872
1.62631612380451	0.161770987551094
0.817213644716536	1.94549403184067
1.16175256480281	1.49510735578523
0.125617051388463	0.949100834842985
0.139035415826054	0.853584101575934
1.07865603701237	0.836795237392606
1.54169052416875	0.772669283986194
2.93911843946218	1.01728421831883
0.499831996973961	1.03846776688658
1.14049826843420	1.61954709265870
0.938129180971783	2.14523251505003
-0.449767188388240	1.35018582676353
0.670775384548920	0.842714996208448
-0.346009131091342	1.46889276781572
-0.908386368499282	-0.960033144850780
-1.51488377178331	-1.47424049178525
-0.525389084434489	-0.794254689288313
-0.846469040426648	-0.661511097157985
-0.932412528950272	-0.571133727397322
-0.742376832237576	-1.34557956269150
-0.869296837972309	-0.775311188416575
-1.47074288547772	-0.949683324842462
-1.08116883640191	-0.586965000765038
-1.07302731716576	-0.731921460037041
-1.26600568840441	-0.551055787007462
-0.158948202668411	-1.06596893396229
-1.43786467308001	-1.07360072807563
-1.24190752505506	-0.496113297347281
-1.35600227451371	-2.06182773120787
-1.58710616572841	-1.25229320275700
-1.09611975876964	-1.63529722490433
-1.13703511496630	-1.19129240135382
-0.234963742787952	-0.675660368975690
-1.12451237125686	-0.587136425379121
-1.53210670644466	-1.50747182134007
-0.198271350939978	-1.23553495634158
-0.382660426554611	-0.931487562934975
-1.11481322548159	-1.14593168787679
-1.75307985198986	-0.849090722369497
-1.22231390822349	-0.800034528522099
-1.07797051786238	-1.46498077947006
-0.861965873034232	-1.08841513296462
-1.13058182288824	-2.06604729958077
-0.778289043547954	-0.427319144740763
-0.804052895283775	-1.31454538049708
-1.62533945341320	-1.60192498700111
-1.47398046116572	-1.12697234171141
-1.37055304697021	-1.71432343231605
-1.25390877513909	-1.01042880885080
-1.16028775330012	-1.28033249826409
-0.993765479319191	0.0888893545920770
-2.51458867070207	-0.430767306335202
-1.22850732043579	-2.24844325159225
-0.378775796804631	-0.779336534136196
-1.53335069949237	-1.69906893790554
-0.533135918664381	-1.12752758994040
-0.824839499321944	-0.917797963340636
-1.01450288185436	-0.626132985595939
-0.908773916247008	-1.13652347470145
-1.78252800707536	-0.211849926726962
-1.04226973990886	-1.24046857588942
-0.198026824698560	-0.836243939585157
-0.950826112679946	-0.667632939686203
-0.979313193255193	-0.957405703639420
-1.36708455634837	-0.559523607309476
-1.01540686500616	-0.838393431076201
-0.883826493687762	-1.39207309183204
-0.786806221295528	-1.90268667569304
-1.18640437086175	-0.0707035257221474
-1.11822729187859	-1.30226504438723
0.0118454433015267	-0.948320138844676
-2.12917698524810	-0.718416522427011
0.114722840228449	-0.943201501632999
-0.831218149693447	-1.45236310639902
-0.499969590205438	-1.23385729122593
-1.83208223749353	-1.06244497361155
-1.29501728210261	-0.260520754247985
-1.13903208188265	-1.43040784500348
-0.788642154389761	-0.607665766356089
-1.83510034892524	-0.845688430025735
-0.764182836791849	-1.11693002106458
-1.60642359983723	-1.52848637298007
-0.966904975787694	-1.14207047731308
-0.673822055669313	-1.04334514122965
-0.836470016411456	-1.73469753724318
-0.458683247881622	-0.903908877564607
-0.496961444590474	-1.41114663814509
-1.32545386829888	-1.04712029397986
-0.871471921283016	-0.831893329522880
-1.47218890320211	-1.45232702962342
-1.66089426069628	-1.14412818060285
-0.537587033253147	-0.824968621232911
-0.999975075462375	-1.91792957125215
-1.02745945730470	-0.482012045877260
-0.544436367173070	0.212230572469682
-0.702708151295474	-0.520299745296012
-0.824899413062732	-1.15788599750470
-0.374874385847502	-0.785688660070302
-0.535105270721142	-1.51799238925670
-0.880118371470710	-0.0610672697520709
-1.34518055155561	-0.529647798323934
-1.32577682087514	-0.606327110032377
-0.403949064734365	-1.43793713097834
-1.80591519433891	-0.840025432808834
-1.01223096831796	-1.27914714242545
-1.97442358844945	-1.15571470927345
-0.489750992773673	-1.28500495832109
-0.569141848803291	-1.51286680781436
-0.999418958258243	-1.45437279343716
-1.03541860658024	-1.10494866702780
-2.24314196035164	-1.84943204208631
-0.709413838662039	-0.696199712076958
-2.09621745998295	-1.05889914463398
-2.15964015332165	-0.650419833177917
